"","logFC","logCPM","LR","PValue","FDR"
"YPR085C_mRNA",-0.565282073373392,4.20905270969088,6.4771963512249,0.0109267203601272,0.0201060008920341
"YBR213W_mRNA",1.26286115177237,2.06484112413637,6.46643646508737,0.0109930745411394,0.0202216555890514
"YDR381W_mRNA",0.443873341671963,6.94300938850558,6.46160583890904,0.0110229984207723,0.0202702447877685
"YJL008C_mRNA",-0.693789016189082,5.73623183231222,6.44696632467828,0.0111141960505476,0.0204314437899309
"YER009W_mRNA",-0.544674636963032,5.78578681048011,6.44617801558049,0.0111191287746326,0.0204340082094424
"YMR253C_mRNA",0.499623838955645,5.48971372702789,6.44460532759889,0.0111289763423084,0.0204456003031722
"YOR106W_mRNA",0.673433733993514,4.22854669075387,6.4366426344649,0.011178973203695,0.0205309218520007
"YOR231W_mRNA",-0.650467348629782,4.35193536752419,6.41593384702647,0.0113100834276989,0.0207651118494561
"YJL072C_mRNA",-1.0845539944206,2.9326608310648,6.40991772113487,0.0113484674038477,0.0208289633697567
"YBL021C_mRNA",0.610771905038887,4.26104373856622,6.40209737032628,0.0113985626018317,0.0209142622579986
"YBR037C_mRNA",0.599114269915982,4.39267072570171,6.39854994194091,0.0114213613074148,0.0209494388414188
"YPR019W_mRNA",-0.594975415545488,5.36449379551119,6.3784548872313,0.0115513952070437,0.0211812249891696
"YOL151W_mRNA",-0.739162115551279,7.18442470729263,6.36795786611913,0.0116199240905971,0.0212978545657441
"YOL064C_mRNA",0.630005047868643,6.17908350258429,6.36758363300827,0.0116223749292287,0.0212978545657441
"YNL261W_mRNA",-0.773941787721248,3.97367699246122,6.36372087155605,0.0116477030384255,0.0213374984934811
"YFL024C_mRNA",0.451988928893495,5.26110651082223,6.36029034021602,0.0116702445244468,0.0213720140688664
"YMR028W_mRNA",0.559896992689682,4.99160801401478,6.33906969843519,0.011810681023111,0.0216223434515021
"YLR334C_mRNA",0.858025894637363,2.87219444543115,6.33818891033757,0.0118165473730514,0.0216262286523273
"YGL119W_mRNA",-0.704625430160247,4.94738754888075,6.33570389811717,0.0118331145377115,0.0216496894424521
"YMR083W_mRNA",-0.469171267125431,7.4907559897179,6.33400328581039,0.0118444659822402,0.0216605245115383
"YBR293W_mRNA",-0.718182197853671,3.74098167855596,6.33369321781951,0.0118465368649497,0.0216605245115383
"YNL128W_mRNA",-0.92875007183622,2.72066074799762,6.33184674718203,0.0118588767782085,0.0216762254021938
"YNL096C_mRNA",0.491423391270019,6.28213939073189,6.32778061902756,0.0118860971587174,0.0217191069878999
"YBR004C_mRNA",-0.630070625874854,4.58796774215401,6.31888136404687,0.0119458966347265,0.0218214734225743
"YNL124W_mRNA",-0.706927589283378,4.123333471768,6.31173030975861,0.0119941727183564,0.021902732096499
"YLR289W_mRNA",-0.561061526267544,4.29969645097142,6.30419590928597,0.0120452535272679,0.0219890595365043
"YBL036C_mRNA",-0.528890256000068,5.42720540015781,6.29926834359797,0.012078781626073,0.0220432994224952
"YBR276C_mRNA",-0.528172028803131,5.80524652753855,6.29718293751473,0.0120929999793498,0.0220564158965583
"YBR003W_mRNA",-0.55323672720164,5.49788036925585,6.2968739998303,0.0120951077859834,0.0220564158965583
"YIR010W_mRNA",0.728884591655162,4.56285357608709,6.29653446490726,0.0120974247853699,0.0220564158965583
"YNL301C_mRNA",0.60160737291494,4.96176489602003,6.29555516839899,0.0121041100963121,0.0220616408697692
"YDL027C_mRNA",-0.540842742513832,5.97068338841271,6.29414905516157,0.0121137157702618,0.0220667362806866
"YHL049C_mRNA",-1.23867531131332,3.81342949334325,6.29402749964374,0.012114546528057,0.0220667362806866
"YPR041W_mRNA",0.588163646594048,4.89074102016097,6.29338264151994,0.0121189547186006,0.0220678065746018
"YGR227W_mRNA",-0.643989919332604,4.37832582670598,6.28434914276299,0.0121808803617101,0.0221735786225142
"YCL026C-A_mRNA",2.35046031881162,1.77958725473444,6.28130399337615,0.0122018283699813,0.0222047135050448
"YNR045W_mRNA",0.508925777916979,5.67143781744057,6.27489417916674,0.0122460433862007,0.0222781564090379
"YDR068W_mRNA",1.06471838838218,4.90355795343704,6.27213685926296,0.0122651140230053,0.0223058244952388
"YMR165C_mRNA",0.716058544746579,4.70337494541154,6.26740923308745,0.0122978830470346,0.022358379754382
"YBR020W_mRNA",-1.1556449440457,2.15232736063635,6.25274527095537,0.0124000979932784,0.0225371195749453
"YGR282C_mRNA",-0.712219528686612,9.00796030336776,6.2366138206072,0.0125135507659199,0.0227361652167202
"YDR460W_mRNA",0.648078428998882,4.61841854484166,6.23477017684935,0.0125265848780781,0.0227526900175406
"YCL063W_mRNA",1.04686989577339,2.54143418235661,6.22744887155689,0.0125784825633674,0.0228397721741622
"YBL005W_mRNA",-0.523743332034899,4.55012914034853,6.21686984760776,0.012653863420565,0.022969426498172
"YLR369W_mRNA",-0.564487544536328,4.31998065541123,6.21057672281542,0.0126989251482287,0.0230439810418376
"YLR401C_mRNA",0.750088673623806,3.13845753000784,6.20154968331964,0.012763851100147,0.0231545238550405
"YHR099W_mRNA",-0.472198543269644,7.61804473902624,6.20038023056366,0.0127722871800787,0.0231625528264158
"YPL209C_mRNA",1.23482420893186,2.41551269164558,6.19214071378026,0.0128318872185515,0.0232633335136074
"YJR030C_mRNA",-0.887219713779097,4.07105129821321,6.17931016662968,0.0129252659036905,0.0234252701160076
"YDR044W_mRNA",0.46592000788846,5.11951694318647,6.1676389083121,0.013010814092251,0.0235729178785577
"YEL040W_mRNA",0.826924310700744,2.8641538818506,6.16312646350191,0.0130440453087221,0.0236257151781683
"YLL011W_mRNA",0.639387864584032,4.02706347453158,6.15751333749663,0.0130855041304334,0.0236933767578005
"YLR003C_mRNA",0.839525403829987,4.65571434759711,6.15624683095867,0.0130948773252001,0.0237029180289426
"YPR190C_mRNA",0.496005810704123,4.78248050134129,6.14357984950792,0.0131890040631226,0.0238658168761267
"YMR035W_mRNA",-0.869249868759971,4.16100160059633,6.14106045777624,0.0132078081265258,0.0238923582019458
"YOR147W_mRNA",0.467369353782079,6.22222106023124,6.14047537930708,0.0132121789375669,0.0238927819484617
"YOR099W_mRNA",-0.637810667510628,6.99325777731934,6.12883936651925,0.013299414996667,0.0240430112740997
"YER064C_mRNA",0.961861872877409,2.67096325118193,6.12824625391379,0.0133038774372638,0.0240435532157808
"YIL122W_mRNA",0.605694812879929,4.19064591594925,6.12616908585648,0.0133195177051846,0.0240642897294795
"YKL188C_mRNA",-0.547017688494406,4.60654668551783,6.1230848696206,0.0133427755395778,0.0240987715811761
"YGR239C_mRNA",0.54116958902357,5.12619624137618,6.1073817960459,0.013461840436107,0.0243062176801982
"YNL257C_mRNA",-0.450146586224858,5.46621890500009,6.10250501985226,0.0134990393794934,0.0243657660799855
"YER079W_mRNA",0.801150391411952,5.88227281727982,6.09834553106577,0.013530850543505,0.0244155553699734
"YER165C-A_mRNA",-0.99034774328211,2.30669494324905,6.09254659389657,0.0135753286860391,0.0244881631763153
"YOR245C_mRNA",-0.412259530216364,6.37068750548625,6.09166530791635,0.0135821013450344,0.0244927309924816
"YER088C_mRNA",0.583130566314203,7.16541227489212,6.08236480493613,0.0136537876739414,0.0246143188528981
"YGL209W_mRNA",0.54658116990341,4.98266268926725,6.08175688125604,0.013658486950636,0.0246151078398981
"YGL010W_mRNA",0.537305552914257,3.98330839663794,6.07960745968044,0.0136751154167912,0.0246373882243875
"YGR062C_mRNA",-0.5839420760613,3.96875580776682,6.07688749438603,0.0136961876040483,0.0246676581231628
"YDR097C_mRNA",-0.536338204839333,4.92483134627861,6.07580363414697,0.013704593818235,0.0246751040817099
"YKL080W_mRNA",-0.445485045110542,6.60797088448052,6.07135387949745,0.0137391609268491,0.0247283476945144
"YGL057C_mRNA",-0.70648745092368,3.7342757829721,6.07089537139152,0.0137427278565428,0.0247283476945144
"YDL029W_mRNA",0.526862717172839,6.01076867711796,6.06787418994689,0.0137662547419805,0.0247629671098348
"YER096W_mRNA",-0.814487414104182,4.13199194443601,6.0664979551654,0.0137769856441183,0.0247745545082277
"YDR335W_mRNA",0.439405189442422,7.16269620227949,6.06459332846768,0.013791850767497,0.0247935667703276
"YBR153W_mRNA",-0.883167208172874,3.19102895215455,6.0611678233728,0.013818627492745,0.0248339739882063
"YIL042C_mRNA",0.622610641471489,3.3624168874212,6.05847319579315,0.0138397286210416,0.0248641594137283
"YLR336C_mRNA",-0.452142090904926,5.4777397773837,6.04546379693778,0.0139420701227985,0.0250377653603527
"YDR025W_mRNA",0.491827913209504,6.37024434308336,6.04508905434599,0.0139450296337006,0.0250377653603527
"YLR051C_mRNA",0.822219838618665,4.47132796396586,6.03064941989427,0.0140595595914206,0.0252355550652721
"YMR214W_mRNA",0.529174214578841,4.30216566093523,6.01192103980279,0.0142095496417616,0.0254910719101897
"YDR322W_mRNA",0.46241317998194,5.66896104291642,6.01177284955597,0.0142107429970241,0.0254910719101897
"YIR006C_mRNA",0.579702464852133,6.57493138144256,5.99683220912344,0.0143315888353518,0.0256923604535636
"YBR246W_mRNA",-0.780657677791318,3.43880770980718,5.99679963934746,0.0143318534247545,0.0256923604535636
"YGL040C_mRNA",0.56723085944101,6.00296346492651,5.99395791234938,0.0143549583303425,0.0257257956301764
"YDR035W_mRNA",-0.425800963840181,6.61832116078824,5.99107147254162,0.0143784660248939,0.0257599316872789
"YPR093C_mRNA",-0.690271330592357,3.34264124975957,5.98771754209762,0.0144058308223126,0.025800954675869
"YDR390C_mRNA",0.45728049146409,5.31840506297448,5.98614508955294,0.0144186789508989,0.025815960824672
"YMR111C_mRNA",-0.555340115450504,3.85799673229708,5.97301419933764,0.0145264298228359,0.0260008238787418
"YCL065W_mRNA",1.57018401723249,1.99262496484535,5.96840961660926,0.0145644105964496,0.026054206623612
"YNL056W_mRNA",-0.576896861843262,3.97284441795486,5.96830486458142,0.0145652758288856,0.026054206623612
"YKR049C_mRNA",0.478661638926748,6.79254731689471,5.9595721738922,0.0146375926387708,0.0261754597775666
"YER166W_mRNA",-0.568211700521968,6.98466203270235,5.95440149298547,0.0146805859999974,0.0262442168789803
"YGR023W_mRNA",-0.595772389424327,4.85989432416045,5.95383341029408,0.0146853174335955,0.0262445524432077
"YJR098C_mRNA",-0.510695837557294,4.67855486859195,5.9513571460764,0.0147059600274761,0.0262733142959177
"YJL156C_mRNA",-0.522936955103238,4.9478887755449,5.94535188668616,0.0147561451368657,0.0263548219884156
"YHR107C_mRNA",0.506240740032613,5.41022775139069,5.94177313122987,0.0147861361097255,0.0264002232364063
"YLR318W_mRNA",-1.0183643210251,2.96243171931241,5.93615272520035,0.0148333634229199,0.0264763619069176
"YLR311C_mRNA",0.704824651836225,3.95923847588172,5.93422785847372,0.0148495734311274,0.0264971072407141
"YLR011W_mRNA",-0.937760797225809,2.79735609382692,5.92897799949561,0.0148938771961265,0.0265679538866049
"YML066C_mRNA",-0.575946806327542,4.13102044732903,5.92152063064258,0.0149570443331175,0.0266723952047196
"YBL020W_mRNA",-0.538488207162116,5.61422219309461,5.91873185324389,0.0149807372975552,0.0267064008119379
"YNL151C_mRNA",0.726021297223687,4.2926770676021,5.91769704069278,0.0149895387120234,0.0267138462205021
"YGR035W-A_mRNA",-0.791899905461553,3.026677744055,5.90176955194442,0.0151256809189505,0.0269481594657182
"YML102W_mRNA",-0.841935728563636,3.32688585900189,5.89264234600805,0.0152042701978634,0.0270798225910759
"YHR207C_mRNA",-0.533195773271273,4.4532001813621,5.89182575781958,0.0152113218487273,0.0270840305173394
"YPL134C_mRNA",-0.60128604196964,5.93151091943763,5.87875661405172,0.0153246400266222,0.0272773869934576
"YNL195C_mRNA",0.49748581394468,6.44876709878594,5.85674964441897,0.0155174240852755,0.0276120275774958
"YNL306W_mRNA",0.419391343503828,6.37546264286656,5.85596090006726,0.0155243797915629,0.0276158970360541
"YJR043C_mRNA",0.994198664080888,3.00778526466057,5.8436468283688,0.0156333915393311,0.0278012529344755
"YOL089C_mRNA",-0.536200165042823,5.23920142553612,5.83143643014605,0.0157422644427195,0.027986247898168
"YIL145C_mRNA",-0.849312764050271,3.61229921759363,5.82966350561788,0.0157581373958939,0.0280058466457486
"YKR007W_mRNA",0.533860265889519,4.41890907901094,5.8264528810996,0.0157869240343876,0.0280483768756145
"YDR173C_mRNA",0.601603555137533,5.61047334468521,5.81730252302794,0.0158692643406905,0.0281859996407836
"YBR146W_mRNA",0.475468393760442,5.73678797526117,5.81669365853521,0.0158747589418001,0.0281870911920804
"YER137C_mRNA",1.18153930859438,2.50572395247491,5.81321953051298,0.0159061481920804,0.0282341462684254
"YLR309C_mRNA",1.26509664569374,6.95367198989173,5.81016699639717,0.0159337810722033,0.0282745067505518
"YGR183C_mRNA",0.469161037723477,7.87111739643142,5.80320123675262,0.0159970236159541,0.0283780124096287
"YKL184W_mRNA",-0.892565170712721,3.63664600954976,5.80233841995898,0.0160048751682904,0.0283832235099925
"YMR194C-B_mRNA",0.735784400860267,3.1853105048444,5.79848707509524,0.0160399705117584,0.0284367310239155
"YBR171W_mRNA",0.802096102449404,3.69898477302147,5.79764746282306,0.0160476319960071,0.0284415840469276
"YOL035C_mRNA",0.733120529405584,4.64189901805918,5.79282439261138,0.0160917157680583,0.0285109663424248
"YGL238W_mRNA",-0.525388850324228,5.91314110495213,5.79202159929841,0.0160990655594001,0.0285152415428075
"YNL062C_mRNA",0.625337846835499,3.41220827249856,5.78788654940558,0.0161369779193408,0.028573631042953
"YGR004W_mRNA",-0.827127317033459,3.42622032234808,5.78661323008208,0.0161486709191414,0.0285855725494823
"YDR413C_mRNA",1.77176492535758,3.64234092105534,5.78567793662701,0.0161572653622148,0.0285920235086252
"YNL091W_mRNA",0.842539000940576,7.22310372340783,5.78421645506541,0.0161707044069025,0.0286070409354575
"YNL103W-A_mRNA",1.24349419991365,2.10413733961449,5.78084448353517,0.0162017553315146,0.0286531962017233
"YHL015W_mRNA",0.579958918050507,7.10719199486992,5.77882205636605,0.0162204084083983,0.0286704590102454
"YGR020C_mRNA",0.414015946784749,5.58116753717167,5.7787098537731,0.0162214439136915,0.0286704590102454
"YMR060C_mRNA",0.606336642574522,4.47272803810663,5.77245030568756,0.0162793206744121,0.0287639511212617
"YLR273C_mRNA",-0.718654171852824,3.73983780979846,5.76994823507151,0.0163025147268968,0.0287961238723413
"YGR081C_mRNA",0.791764261255754,3.12377525149819,5.76442962510266,0.0163537924474494,0.0288778676785288
"YEL067C_mRNA",-1.18701523520831,1.96175815453488,5.76353264546746,0.0163621426839938,0.0288837824397152
"YBR176W_mRNA",-0.591417352162293,4.06265726994177,5.75908051619897,0.0164036539175307,0.0289482141850466
"YIL104C_mRNA",-0.642803166173592,3.52415108235127,5.75422557666061,0.0164490447022665,0.0290194508858556
"YKL006C-A_mRNA",0.728876875427849,4.13833788707142,5.746774194443,0.0165189627485589,0.0291339019345576
"YBR187W_mRNA",-0.534805263695542,4.4572229149672,5.74247665393667,0.0165594268355551,0.0291963520763633
"YJL098W_mRNA",-0.502190422094093,5.53243332660454,5.73091628130522,0.0166687831898806,0.029380192769225
"YKR023W_mRNA",1.03778198018624,5.45470519620609,5.72820943756948,0.0166944962513188,0.0294165376289254
"YPL151C_mRNA",-0.597854962903343,4.45828479775312,5.72548606196319,0.0167204076376965,0.0294496947868302
"YNL313C_mRNA",-0.622315435538906,4.73312949077703,5.72516019138917,0.0167235108900282,0.0294496947868302
"YEL024W_mRNA",-0.476469232711621,8.15112367251236,5.72360879548385,0.0167382929181842,0.0294631137857264
"YDR155C_mRNA",0.465681825563043,7.77680448639394,5.72328990888259,0.0167413330063632,0.0294631137857264
"YJL202C_mRNA",0.906160179706471,3.27066612390784,5.72131108849405,0.016760210719067,0.0294873521514867
"YDR162C_mRNA",-0.827322707116542,4.00828887665101,5.71306931781895,0.0168390726916671,0.0296170779132367
"YMR243C_mRNA",-0.670084298277148,6.2602822718768,5.70853385378351,0.0168826337661751,0.0296846552917588
"YOR156C_mRNA",-0.605511962337999,3.72798103252581,5.70158832139717,0.0169495678768158,0.0297932757323457
"YPR193C_mRNA",0.63875723611163,4.3856080521152,5.68700881876681,0.0170909624761688,0.0300326739465625
"YNR035C_mRNA",0.497347635136228,5.7550227937096,5.6802767556675,0.0171566613314607,0.0301389525092812
"YIL106W_mRNA",0.7501240034826,3.1419342764146,5.67688469578616,0.0171898634359771,0.0301880970526615
"YJR139C_mRNA",0.579917615249934,7.45881015614072,5.6755597494358,0.0172028502517864,0.0302017212931058
"YDL150W_mRNA",0.648440571700947,3.62340075122575,5.67354410265705,0.017222626569912,0.0302272534390191
"YHR066W_mRNA",0.780470473915788,4.78430370678997,5.67206306330798,0.0172371725891487,0.0302435932183848
"YLR433C_mRNA",-0.532456393224894,4.57758302952483,5.67145113947133,0.017243186295552,0.0302449571949919
"YER180C-A_mRNA",-1.28708649183667,2.104072072597,5.66817567250292,0.0172754129067186,0.0302922844411678
"YMR044W_mRNA",0.595129906550501,5.7742567466572,5.66663632915349,0.0172905796327476,0.030309677680956
"YGL069C_mRNA",-0.771483897830096,4.73660010773315,5.65892463879783,0.017366767885995,0.0304339961497291
"YGR167W_mRNA",0.428005321387999,6.30508957586893,5.65610235768449,0.0173947373498352,0.0304737649173941
"YDL160C_mRNA",0.475390485023657,6.50190519091131,5.64995131416064,0.0174558567959175,0.0305715672690174
"YOR260W_mRNA",-0.47363345760737,5.22100467032381,5.6460905974223,0.0174943317211799,0.0306275511443319
"YDR027C_mRNA",-0.399269375162021,5.96602772952435,5.64568010127566,0.0174984277659791,0.0306275511443319
"YKL214C_mRNA",-0.447404783631679,4.42363100379638,5.63898632638695,0.01756535995169,0.0307353889975648
"YCR004C_mRNA",0.516307686328626,5.49367720616092,5.63462394400028,0.017609122311058,0.0308026318802759
"YDR485C_mRNA",0.967148458301948,6.46265915440163,5.62728806396393,0.0176829679771563,0.0309224411250544
"YMR250W_mRNA",0.433742715250105,6.57756474666676,5.6241549028949,0.017714604871172,0.030968389145245
"YLL029W_mRNA",0.431750402612335,7.16470450192672,5.62219881935702,0.0177343859182556,0.0309935894293023
"YDR004W_mRNA",-0.598162451681538,4.17894783439272,5.62142426473274,0.0177422249624695,0.0309979102792571
"YKL036C_mRNA",-0.686061595917568,3.684302539219,5.62028058418181,0.0177538063641021,0.0310087649105091
"YLR361C-A_mRNA",0.758077338318005,3.12512346357102,5.61636545131779,0.0177935118007918,0.0310687195167392
"YGL087C_mRNA",0.441101278396603,4.9713571584816,5.60817909285493,0.0178768304955935,0.031204766679525
"YKL005C_mRNA",0.400987820430325,7.18805077460193,5.59346772832776,0.018027572801486,0.0314583868584239
"YLR208W_mRNA",0.419819289112492,5.60150016848077,5.59084763497582,0.0180545573751088,0.031495959951262
"YEL019C_mRNA",-0.699679719754821,3.72532174851356,5.58698986342666,0.0180943648367517,0.0315491997503912
"YPL017C_mRNA",-0.55997726396088,4.47016116917865,5.5868315394628,0.018096000480098,0.0315491997503912
"YIL043C_mRNA",-0.680454365747002,5.38764159779913,5.57609933347879,0.0182072314907989,0.031733545289938
"YJL127W-A_mRNA",0.983600371317758,2.16484120321412,5.57496008706721,0.0182190802748145,0.031744617697535
"YDR074W_mRNA",-0.415728621410262,8.19230645685037,5.56122648660112,0.0183625454097121,0.0319849403759038
"YBR099C_mRNA",0.831778485988795,3.18434107495559,5.55410600727296,0.0184373867414815,0.0321056212899599
"YDR530C_mRNA",-0.453160805595241,5.95175821038187,5.54779689768457,0.0185039632310916,0.0322118419598508
"YGR129W_mRNA",0.859725629280254,3.66114843616999,5.54431319842941,0.0185408311107942,0.0322611434797535
"YGL071W_mRNA",-0.628632684299543,5.57243030253131,5.54406553168519,0.0185434550472267,0.0322611434797535
"YFR029W_mRNA",0.419504450245153,5.12751379603798,5.5106824567385,0.0189006705726747,0.0328727109990272
"YGR214W_mRNA",-0.535528215024085,7.29087688859236,5.50634789186452,0.0189475712970578,0.0329443623756189
"YHR117W_mRNA",0.419789022999909,5.33677390688605,5.50410155825608,0.018971924297033,0.0329767784350475
"YLR154W-F_mRNA",1.06825656613713,13.1863805620904,5.49674870317509,0.019051864668135,0.0331057672452309
"YDR020C_mRNA",-0.916265287632592,2.54506867254384,5.49553481796949,0.0190650954866366,0.0331187944453573
"YLR166C_mRNA",-0.571719038108777,5.19017099500604,5.4848135031717,0.0191823662204883,0.0333124916685329
"YOR114W_mRNA",0.696094737199733,3.11539049091858,5.48229696039587,0.019210000263192,0.0333504543192657
"YFL056C",-1.21922170690626,4.58450717420252,5.47555764904678,0.0192842071429691,0.0334692248971723
"YLR146C_mRNA",-0.81027344912936,3.69590021755876,5.47389446734641,0.0193025660544156,0.0334910247913201
"YIL047C-A_mRNA",0.677524994221074,5.69056581861526,5.46262459291442,0.0194274446357567,0.0336975736384777
"YHL013C_mRNA",0.888956921972523,3.61938211141548,5.45750053302491,0.0194844988996698,0.0337863901664644
"YLL057C_mRNA",0.816034492401759,2.64236998198216,5.45261851205353,0.0195390192946267,0.0338707609381043
"YPR055W_mRNA",-0.6128472020989,5.09488186283285,5.4510144616489,0.0195569670677676,0.0338917017051982
"YJL131C_mRNA",0.908628618698043,5.16053147224359,5.44974522676358,0.0195711806565497,0.0339061606095475
"YOR034C_mRNA",-0.529075180178049,5.47552265353815,5.44855321902573,0.0195845391376409,0.0339191298527778
"YDR056C_mRNA",0.405538801666572,5.52032589188933,5.44421628082478,0.0196332215223336,0.0339932516525775
"YDR016C_mRNA",0.925658753266161,2.55045525397796,5.43358876946322,0.0197530455957919,0.0341904678937051
"YJR103W_mRNA",-0.539876170595427,5.91347431573243,5.43072840259448,0.0197854248908826,0.034236253496027
"YAL026C-A_mRNA",0.997225120110041,3.34856175743721,5.4239071455423,0.019862863061615,0.0343599571859503
"YDL019C_mRNA",0.422287843970546,7.42869899729926,5.41033802099202,0.0200178394607226,0.0346176768638125
"YDR300C_mRNA",-0.593274790475075,4.38981166641809,5.40956935664302,0.0200266559060277,0.0346225574717797
"YIL064W_mRNA",0.598269417286158,3.79758351654466,5.40420725025645,0.0200882701476706,0.0347186859284696
"YGL099W_mRNA",0.499859862529641,4.61320310593621,5.39600462800391,0.0201829034467581,0.0348718068526696
"YDR069C_mRNA",0.407632109135516,6.44561630281496,5.39311187771491,0.0202163868569238,0.0349192136619594
"YLR374C_mRNA",-0.856600565308765,2.76040815806075,5.3883269236854,0.0202718985892633,0.0350046296716248
"YGL100W_mRNA",-0.554690483748694,4.70825244794934,5.38008394617602,0.0203678979780874,0.0351598860494419
"YDR261C_mRNA",0.647688518727043,5.62836805023526,5.37413731127425,0.0204374456111638,0.0352694012100633
"YMR016C_mRNA",-0.637891218249282,4.37728027011918,5.37193097987075,0.0204633117440444,0.0353034912286741
"YDL030W_mRNA",0.497269365048414,5.05467963824386,5.34937371564504,0.0207297154150283,0.0357524145229034
"YDR407C_mRNA",-0.517170749158807,5.22104969239729,5.34549298390827,0.0207759078334715,0.0358213861630243
"YPR139C_mRNA",-0.582460690110513,4.42651681605613,5.34379331523195,0.0207961725477733,0.035845625973124
"YDR212W_mRNA",0.513988201579785,6.00848046395532,5.34103308476744,0.0208291256600353,0.0358914155277213
"YLR103C_mRNA",0.78515063802663,3.44619437386093,5.34052765870343,0.0208351655582496,0.0358914155277213
"YNL143C_mRNA",-0.982626785338866,2.4012480746036,5.33872379300691,0.0208567367373629,0.0359178626699488
"YNL119W_mRNA",-0.593178520127726,4.04882273400167,5.33802688947819,0.0208650767114876,0.0359215150776609
"YOR226C_mRNA",-0.551080349741919,4.31628519094418,5.33490381857472,0.0209024934906039,0.0359752092972968
"YLR341W_mRNA",-0.762825878336225,2.95217085824476,5.32566204767893,0.0210136242987663,0.0361557026957624
"YJR156C_mRNA",-0.870363568764562,3.63377333420356,5.31434292880228,0.0211505685374304,0.0363726561652625
"YMR178W_mRNA",-0.412315882153734,6.14638056266519,5.31419934178034,0.0211523116445839,0.0363726561652625
"YGL252C_mRNA",-0.396634940574111,6.44660270960122,5.30824198520096,0.0212247635503873,0.0364863792461419
"YBR035C_mRNA",0.459969508562753,6.48062249143175,5.30716071538083,0.0212379412077723,0.0364981697161835
"YDL004W_mRNA",0.387919853772019,8.05487099125394,5.29849863555866,0.0213438139297073,0.036669205609158
"YLR136C_mRNA",-0.862879868119403,3.11299973464332,5.29412795365827,0.0213974420705076,0.0367504089798549
"YIR032C_mRNA",-0.67836386781515,4.54467072897384,5.28936455207065,0.021456047764248,0.0368273077184382
"YDR104C_mRNA",-0.472477124955132,5.24379428850412,5.28904851566755,0.0214599419378486,0.0368273077184382
"YHR187W_mRNA",-0.513495230856351,4.11922245883977,5.28818968727366,0.0214705280447212,0.0368273077184382
"YOL063C_mRNA",-0.569160171107072,4.7838865619262,5.28818885996736,0.021470538244886,0.0368273077184382
"YGR229C_mRNA",0.519460790645403,5.48998907959718,5.28790041105794,0.0214740949438539,0.0368273077184382
"YKR101W_mRNA",-0.555883198336259,4.830594015907,5.28527784049999,0.02150646036567,0.0368718655601395
"YPR049C_mRNA",-0.437959024062666,6.06129810910384,5.26819348838769,0.0217185401545913,0.037224417784249
"YIL031W_mRNA",0.526340912050603,6.0058221595182,5.26546512740032,0.0217526091927215,0.0372717504292967
"YBL089W_mRNA",-0.528928107772031,4.42642690736714,5.25647969930691,0.0218652020203497,0.0374535607560913
"YLR264W_mRNA",0.755286981344615,4.32552905724104,5.25238626141285,0.0219166952144042,0.0375306349120661
"YKR060W_mRNA",-0.714321715982508,3.39490757387531,5.24938402074017,0.0219545415774079,0.0375843011710457
"YML114C_mRNA",0.592723997586739,4.49788617742858,5.2416887810699,0.022051857500459,0.0377397122733781
"YHR119W_mRNA",-0.466459093231969,5.75590519714504,5.23736336826518,0.0221067538062125,0.0378224555641836
"YKL020C_mRNA",-0.416514604757574,6.76633347886228,5.23447867666254,0.0221434437600082,0.0378740098187171
"YHR140W_mRNA",-0.411522772222519,4.87485365088554,5.23301429707396,0.0221620931141656,0.0378946861537657
"YHR189W_mRNA",-1.38523874308447,1.73654988864533,5.22609051094107,0.0222504903934574,0.0380345760617372
"YPR060C_mRNA",-0.628687179408613,4.15281034436205,5.22139714198666,0.0223106191767571,0.038126075847618
"YKL058W_mRNA",-0.51410869108014,4.2027666715715,5.21894403233317,0.0223421139930898,0.0381686040887568
"YLR117C_mRNA",-0.583013788152187,4.87027545729521,5.21815281646156,0.0223522820228712,0.0381746839042294
"YBL034C_mRNA",-0.465285066214711,5.19021435862735,5.21701871970964,0.0223668648265364,0.0381882977351682
"YML093W_mRNA",1.02010064396363,5.35530737060213,5.21292000424439,0.0224196504749245,0.0382605699848093
"YIL017C_mRNA",-0.397454265912944,6.00819580625988,5.21270346638065,0.022422442762912,0.0382605699848093
"YNL221C_mRNA",-0.48191858384537,5.07969081457118,5.20784676513965,0.0224851654160011,0.038356265635801
"YBL024W_mRNA",0.452369536209655,5.03468721031119,5.20622616461878,0.0225061353539964,0.0383807020385837
"YHR011W_mRNA",0.53189655035855,3.7869235169064,5.20397437548347,0.0225353062726991,0.0384172303430419
"YOR392W_mRNA",-0.658074306679905,3.48428976967082,5.20354619248017,0.0225408576233672,0.0384172303430419
"YDR198C_mRNA",-0.738143679862511,3.38871758907125,5.1955259559069,0.0226451014797761,0.0385835121378132
"YER171W_mRNA",-0.509103374795564,4.51111066316649,5.19135494380756,0.0226995119889955,0.0386648131077671
"YBR267W_mRNA",0.581953539938182,4.57664746060255,5.18499819733394,0.0227826959560966,0.0387950624535418
"YLR066W_mRNA",0.527457528575662,4.42998246911452,5.183624092766,0.0228007188892242,0.0388143095502973
"YBR229C_mRNA",-0.491309821385296,5.61040084309334,5.17954970898395,0.0228542459529495,0.0388939671845128
"YBR202W_mRNA",-0.524133414031233,4.66889746871875,5.17561457312463,0.0229060673033626,0.0389706759187695
