"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006629","lipid metabolic process","180/2722","355/6447",0.507042253521127,1.20091895975412,3.32875033102333,0.00056518864349731,0.016923456198086,0.0144149952366067,"YGL055W/YPR002W/YGR060W/YLR056W/YMR246W/YKL165C/YKL182W/YNR043W/YGR157W/YOR298W/YMR015C/YIL009W/YDL110C/YNL130C/YER043C/YOR317W/YBR112C/YHR007C/YHR123W/YDL237W/YHL003C/YKL212W/YMR296C/YKR009C/YMR202W/YLR020C/YHR046C/YGR202C/YPL231W/YBR183W/YML042W/YBR159W/YKR067W/YNR016C/YJL100W/YDL015C/YJL196C/YPL202C/YBR029C/YNL111C/YMR313C/YNL169C/YDR434W/YBR177C/YGL139W/YHR072W/YPR147C/YOL032W/YDR123C/YGL126W/YOR374W/YKR070W/YLR100W/YLR088W/YDR173C/YMR165C/YPL175W/YPL087W/YPL028W/YOL002C/YIR033W/YDR372C/YHL020C/YMR208W/YLR372W/YLR133W/YBL011W/YPR001W/YMR013C/YKR089C/YGL059W/YPL110C/YAL009W/YGL001C/YNL158W/YCR068W/YLR193C/YMR110C/YML126C/YIL039W/YLL012W/YMR079W/YBR026C/YPR128C/YAL053W/YBR042C/YLR347C/YPL148C/YNL280C/YJL167W/YDR096W/YJL145W/YCR044C/YBR041W/YOR196C/YGR233C/YGR036C/YGL142C/YCL026C-A/YOR171C/YIL042C/YMR210W/YOR093C/YML072C/YMR298W/YDR284C/YNR041C/YML075C/YHL032C/YBL039C/YDR062W/YIL160C/YFL025C/YOR126C/YGR175C/YHR001W/YER044C/YBR002C/YMR008C/YHR067W/YMR070W/YPL103C/YKL055C/YOL151W/YBR086C/YCL052C/YMR134W/YJL062W/YLR168C/YJL054W/YGL144C/YDR531W/YDR058C/YML008C/YKL140W/YNL012W/YGR037C/YDR216W/YPL221W/YNL038W/YDL192W/YJL134W/YIL124W/YPL006W/YPR139C/YOR059C/YGR149W/YPL189W/YCR034W/YCR017C/YBR036C/YJL153C/YDR018C/YGR046W/YGR031W/YDR503C/YKL150W/YOR086C/YBR109C/YKL101W/YHR042W/YBL060W/YBR003W/YLR189C/YOL065C/YIR007W/YML087C/YLR450W/YHR133C/YLL031C/YJR019C/YDR208W/YOR149C/YOR311C/YPL120W/YPR140W/YNR019W/YBR222C/YKL126W/YKL008C",180
"GO:0008204","ergosterol metabolic process","27/2722","39/6447",0.692307692307692,1.63971627197197,3.4251888542035,0.00057806858627149,0.016923456198086,0.0144149952366067,"YGR060W/YLR056W/YNR043W/YMR015C/YHR007C/YMR202W/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YNL280C/YJL167W/YML075C/YGR175C/YER044C/YMR070W/YOL151W/YMR134W/YDR531W/YML008C/YKL150W/YHR042W/YML087C/YLR450W/YNR019W",27
"GO:0016128","phytosteroid metabolic process","27/2722","39/6447",0.692307692307692,1.63971627197197,3.4251888542035,0.00057806858627149,0.016923456198086,0.0144149952366067,"YGR060W/YLR056W/YNR043W/YMR015C/YHR007C/YMR202W/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YNL280C/YJL167W/YML075C/YGR175C/YER044C/YMR070W/YOL151W/YMR134W/YDR531W/YML008C/YKL150W/YHR042W/YML087C/YLR450W/YNR019W",27
"GO:0009126","purine nucleoside monophosphate metabolic process","19/2722","25/6447",0.76,1.80004408523145,3.42590128568871,0.000624904244946209,0.0174478509651708,0.0148616621574265,"YAR015W/YDR399W/YMR120C/YLR359W/YJR105W/YML022W/YGR061C/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNL220W/YDR408C/YNL141W/YHR216W/YDR441C/YER170W/YDR226W",19
"GO:0009167","purine ribonucleoside monophosphate metabolic process","19/2722","25/6447",0.76,1.80004408523145,3.42590128568871,0.000624904244946209,0.0174478509651708,0.0148616621574265,"YAR015W/YDR399W/YMR120C/YLR359W/YJR105W/YML022W/YGR061C/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNL220W/YDR408C/YNL141W/YHR216W/YDR441C/YER170W/YDR226W",19
"GO:0055082","intracellular chemical homeostasis","112/2722","210/6447",0.533333333333333,1.26318883174137,3.31447924717861,0.000634844529852265,0.0174478509651708,0.0148616621574265,"YMR105C/YMR058W/YBR050C/YGL253W/YDR492W/YMR021C/YHL040C/YLR023C/YER053C/YFL050C/YML006C/YOR226C/YGL006W/YNL142W/YLR136C/YJR059W/YHR175W/YMR116C/YJL165C/YCL005W-A/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YFR003C/YNR002C/YGR257C/YOR153W/YFR053C/YHR050W/YPR008W/YOR332W/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YML057W/YOR079C/YLR447C/YOR381W/YOR267C/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YJL084C/YAL056W/YOR054C/YLR126C/YJL110C/YCR044C/YBR295W/YDR270W/YDR508C/YGL008C/YCL058C/YDR384C/YJR049C/YMR244C-A/YDR376W/YPR138C/YGR169C-A/YEL031W/YPL203W/YLR446W/YHR039C-A/YER113C/YPL135W/YLR083C/YMR134W/YBR010W/YKL190W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YPR139C/YJR106W/YBR187W/YDR169C/YOL130W/YBR036C/YDR495C/YNL259C/YDR075W/YJL029C/YLL051C/YDR040C/YIL090W/YMR054W/YOR270C/YHR135C/YDL171C/YPR036W/YDR205W/YPL234C/YOR291W/YER020W/YOR087W/YJL059W",112
"GO:0055070","copper ion homeostasis","16/2722","20/6447",0.8,1.89478324761205,3.42574288868738,0.000646515695356705,0.0174478509651708,0.0148616621574265,"YMR021C/YJL077C/YER053C/YHR175W/YBR024W/YEL027W/YPR008W/YNL031C/YDR270W/YMR244C-A/YER113C/YLR083C/YBR010W/YGL166W/YJR104C/YDR107C",16
"GO:0009161","ribonucleoside monophosphate metabolic process","28/2722","41/6447",0.682926829268293,1.61749789430297,3.39047084857552,0.000647358428036371,0.0174478509651708,0.0148616621574265,"YAR015W/YDR399W/YMR120C/YLR359W/YJR105W/YMR271C/YKL181W/YML022W/YGR061C/YOL061W/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNR012W/YKL216W/YNL220W/YLR420W/YDR408C/YNL141W/YBL068W/YHR216W/YDR441C/YER170W/YHL011C/YDR226W/YJL130C",28
"GO:1901137","carbohydrate derivative biosynthetic process","118/2722","223/6447",0.52914798206278,1.25327591490035,3.29031596585304,0.00068428444943714,0.0181549217991291,0.0154639281830038,"YAR015W/YKL165C/YDR399W/YOR067C/YMR120C/YLR020C/YCL005W-A/YKL201C/YJR061W/YLR359W/YML081C-A/YDR434W/YDR414C/YJR105W/YGR209C/YLR088W/YOR320C/YOR020W-A/YNR059W/YPL175W/YMR271C/YKL181W/YLR043C/YML022W/YOL077W-A/YGR061C/YOL061W/Q0085/YMR013C/YPL271W/YDL004W/YMR237W/YGL027C/YJR133W/YNL158W/YNL029C/YIL039W/YJR143C/YGL234W/YML035C/YBL020W/YCR044C/YGR036C/YLR057W/YGL142C/YPR106W/YJL139C/YJL183W/YML019W/YOR128C/YLR028C/YOR002W/YNR012W/YKL216W/YHL032C/YKR027W/YBL039C/YBR038W/YFL025C/YNL220W/YLR420W/YOR099W/YGL257C/YJL186W/YBR002C/YDR408C/YBL068W/YLR446W/YBR205W/YBR199W/YCL052C/YJL062W/YDL103C/YOR103C/YOR336W/YBR023C/YNL219C/YAL023C/YJR057W/YBL082C/YHR216W/YOL141W/YKR061W/YNL038W/YOR299W/YGR227W/YDR441C/YDR483W/YBL061C/YJL116C/Q0130/YOR085W/YKR043C/YER170W/YFL045C/YPL189W/YMR278W/YCR017C/YBR036C/YHL011C/YEL002C/YOR047C/YNL048W/YPL227C/YDR226W/YPL053C/YLL031C/YDL055C/YJL130C/YOR149C/YPL050C/YEL004W/YJL005W/YDR099W/YER003C/YDL093W/YJL002C/YNL192W",118
"GO:0006575","modified amino acid metabolic process","39/2722","62/6447",0.629032258064516,1.48984973098528,3.31286958959716,0.000781844818278594,0.0204241923298008,0.0173968385476079,"YHL021C/YMR169C/YLL060C/YPL273W/YDR135C/YER043C/YJL101C/YNL256W/YPR069C/YML042W/YBR029C/YBR281C/YBR084W/YGR209C/YGR204W/YKL218C/YLR299W/YBR176W/YKR080W/YCR068W/YOL049W/YBR263W/YHR063C/YNL191W/YBR034C/YOL052C/YKL184W/YMR289W/YGR154C/YLR146C/YOR241W/YGL125W/YOL058W/YDR018C/YMR020W/YMR170C/YML004C/YKR076W/YER183C",39
"GO:0033365","protein localization to organelle","231/2722","469/6447",0.492537313432836,1.16656431289548,3.20196437829242,0.000847795593178091,0.0218114684426727,0.0185784871615103,"YPL018W/YPL240C/YML128C/YFR022W/YNL336W/YDR358W/YDL022W/YPR030W/YER103W/YLL040C/YHL048W/YJR161C/YGR295C/YOR185C/YLR396C/YDR254W/YOR027W/YAR002C-A/YCR088W/YBR105C/YJR074W/YGR086C/YKL103C/YOR254C/YGL180W/YKL065C/YKL048C/YNR016C/YAL005C/YKL195W/YER009W/YOL027C/YOL126C/YEL027W/YPL063W/YFR003C/YDR414C/YJL076W/YGR066C/YOL032W/YDL028C/YNR017W/YGR130C/YLL006W/YGL016W/YGR048W/YAL007C/YJR042W/YGR206W/YER019C-A/YNR051C/YGR142W/YDR372C/YPL154C/YER154W/YNL216W/YLL042C/YHR152W/YMR218C/YOR164C/YGR028W/YHL002W/YJR072C/YPL196W/YDL063C/YBR170C/YKL057C/YDL072C/YJL164C/YNL070W/YKL002W/YBR230C/YOR045W/YOL031C/YDR329C/YMR035W/YOR208W/YOR020C/YLR099W-A/YMR047C/YOL044W/YBL078C/YDR108W/YKL122C/YBR106W/YKL134C/YNL121C/YJL041W/YDR086C/YDR092W/YOL051W/YJL084C/YJL143W/YFL062W/YJL110C/YGR113W/YPL045W/YLR347C/YMR308C/YBL075C/YDR110W/YAL028W/YPL112C/YIL115C/YER151C/YLR292C/YLR437C/YMR235C/YPL149W/YPL002C/YER017C/YPR024W/YCR075W-A/YGL005C/YDR200C/YGL223C/YGR062C/YBR107C/YDR395W/YDL116W/YLR335W/YBR128C/YGL241W/YBR097W/YNL055C/YAL010C/YNR065C/YEL020W-A/YBR290W/YDL126C/YFL025C/YGR239C/YJL053W/YOR233W/YBR288C/YFR002W/YOL026C/YJL004C/YHR005C-A/YKL193C/YLR293C/YDR214W/YGL212W/YNL131W/YJL054W/YMR203W/YDR002W/YDL018C/YGL200C/YBR185C/YGL097W/YHR024C/YAL024C/YPL250C/YPR185W/YDR192C/YNR006W/YCR086W/YML071C/YOR007C/YDR292C/YDL192W/YDL139C/YDR244W/YDL217C/YPL085W/YAL001C/YML103C/YPR139C/YDR161W/YNL329C/YDR265W/YNL051W/YER157W/YAR002W/YKL219W/YDR003W/YGL073W/YMR264W/YDR495C/YKR082W/YHR108W/YDR356W/YGL153W/YPR133W-A/YMR185W/YKL124W/YPL125W/YGR098C/YCL029C/YOR230W/YOR016C/YMR153W/YNL041C/YIL090W/YBL040C/YBR109C/YKL101W/YKR016W/YJL036W/YNL298W/YOR270C/YMR001C/YGL087C/YBL045C/YLR392C/YLR008C/YDR080W/YFL038C/YGR198W/YOR014W/YOR297C/YIL144W/YML121W/YPR174C/YOR089C/YJL154C/YGL045W/YOR036W/YPL120W/YNL064C/YJR135W-A/YER104W/YGL238W/YKR001C/YPR158W/YFR021W/YML052W/YJL178C/YDL100C/YPL195W",231
"GO:0170041","non-proteinogenic amino acid metabolic process","25/2722","36/6447",0.694444444444444,1.64477712466324,3.3160727945927,0.000860670780116581,0.0218122236513128,0.0185791304301678,"YMR169C/YPL273W/YEL066W/YER043C/YJL088W/YHR112C/YJL071W/YNL239W/YGR019W/YFR055W/YHR018C/YLR438W/YIR023W/YGL184C/YLR303W/YGL196W/YPL111W/YOL058W/YGR155W/YDL219W/YBL098W/YMR170C/YHR137W/YDR428C/YBR006W",25
"GO:0009127","purine nucleoside monophosphate biosynthetic process","17/2722","22/6447",0.772727272727273,1.83018836417073,3.33409130517355,0.000887590906897028,0.021842454491466,0.018604880336789,"YAR015W/YDR399W/YMR120C/YLR359W/YJR105W/YML022W/YGR061C/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNL220W/YDR408C/YNL141W/YHR216W/YDR441C",17
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","17/2722","22/6447",0.772727272727273,1.83018836417073,3.33409130517355,0.000887590906897028,0.021842454491466,0.018604880336789,"YAR015W/YDR399W/YMR120C/YLR359W/YJR105W/YML022W/YGR061C/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNL220W/YDR408C/YNL141W/YHR216W/YDR441C",17
"GO:0009150","purine ribonucleotide metabolic process","48/2722","80/6447",0.6,1.42108743570904,3.23948463415933,0.000956098152004563,0.022770739176771,0.019395571030242,"YCR012W/YJL052W/YAL038W/YHR174W/YAR015W/YGL253W/YDR399W/YMR120C/YGR254W/YKL060C/YLR359W/YML081C-A/YJR105W/YOR393W/YFR053C/YOR020W-A/YKL152C/YOL136C/YML022W/YNL216W/YOL077W-A/YGR061C/Q0085/YPL271W/YDL004W/YJR133W/YGL234W/YNL199C/YML035C/YLR345W/YOR128C/YLR028C/YOL056W/YNL220W/YDR408C/YLR446W/YBR127C/YHR216W/YOR163W/YDR441C/YJL116C/YOR344C/Q0130/YER170W/YDR226W/YPL075W/YJL005W/YMR323W",48
"GO:0009156","ribonucleoside monophosphate biosynthetic process","26/2722","38/6447",0.68421052631579,1.62053830387873,3.2793768707621,0.000965543710675803,0.022770739176771,0.019395571030242,"YAR015W/YDR399W/YMR120C/YLR359W/YJR105W/YMR271C/YKL181W/YML022W/YGR061C/YOL061W/YJR133W/YGL234W/YML035C/YOR128C/YLR028C/YNR012W/YKL216W/YNL220W/YLR420W/YDR408C/YNL141W/YBL068W/YHR216W/YDR441C/YHL011C/YJL130C",26
"GO:0051651","maintenance of location in cell","26/2722","38/6447",0.68421052631579,1.62053830387873,3.2793768707621,0.000965543710675803,0.022770739176771,0.019395571030242,"YLL040C/YAR002C-A/YDR414C/YAL007C/YNR051C/YDR372C/YPL196W/YKL002W/YOR208W/YJL110C/YER151C/YBR097W/YFL025C/YJL053W/YML104C/YKL193C/YDL018C/YDR150W/YGL200C/YNR006W/YBR036C/YOR230W/YOR016C/YBL040C/YJL154C/YKR001C",26
"GO:0090407","organophosphate biosynthetic process","143/2722","279/6447",0.512544802867383,1.21395163265467,3.12299721190143,0.00116734193488295,0.0271526932250857,0.0231280146867942,"YAR015W/YKL165C/YDR400W/YNR043W/YGR157W/YOR298W/YFL060C/YNL130C/YDR399W/YER043C/YNL334C/YHR123W/YMR120C/YBR221C/YHR046C/YGR202C/YGL037C/YDR477W/YKR067W/YNR016C/YJL100W/YBR029C/YLR359W/YNL169C/YML081C-A/YDR434W/YMR096W/YOL032W/YDR123C/YJR105W/YGL126W/YGR209C/YGR204W/YKR070W/YLR088W/YDR173C/YMR165C/YOR020W-A/YOR209C/YLR153C/YPL175W/YMR271C/YKL181W/YLR014C/YLR043C/YML022W/YHL020C/YMR208W/YOL077W-A/YLR133W/YGR061C/YOR143C/YOL061W/Q0085/YBL011W/YMR013C/YPL271W/YDL004W/YJR133W/YGL059W/YEL029C/YAL009W/YNL158W/YKR080W/YLR193C/YML126C/YIL039W/YMR079W/YOR054C/YJR156C/YGL234W/YML035C/YBR042C/YLR347C/YJL167W/YDR096W/YCR044C/YGL142C/YPR106W/YIL042C/YOR128C/YLR028C/YJR049C/YNR012W/YKL216W/YHL032C/YBL039C/YFL025C/YNL220W/YLR420W/YDR408C/YNL141W/YBL068W/YLR446W/YDR315C/YDR196C/YGR010W/YDL045C/YCL052C/YJL062W/YLR168C/YDL103C/YDL166C/YDR531W/YIL083C/YKR072C/YJR057W/YHR216W/YNL038W/YDR441C/YJL116C/YIL124W/Q0130/YKR043C/YER170W/YGR149W/YFL045C/YPL189W/YCR017C/YJL153C/YHL011C/YDR018C/YGR046W/YBL098W/YDR226W/YOL055C/YBR109C/YBL060W/YFL059W/YLL031C/YDL055C/YHR074W/YDR208W/YJL130C/YJR025C/YOR149C/YJL005W/YOR311C/YDR428C/YPL120W/YPR140W/YER003C/YEL041W",143
"GO:1902047","polyamine transmembrane transport","10/2722","11/6447",0.909090909090909,2.15316278137733,3.27193761349246,0.00121009084299474,0.0277666790730416,0.0236509931475786,"YHL016C/YKR039W/YPL274W/YKL174C/YGR138C/YLL028W/YOR273C/YNR055C/YBR132C/YPR156C",10
"GO:0006401","RNA catabolic process","93/2722","173/6447",0.53757225433526,1.27322862736937,3.11388856895562,0.00127915501125681,0.0289600694548543,0.0246674945328683,"YLR270W/YKL204W/YGL222C/YOR173W/YDL007W/YGL173C/YLR136C/YPL190C/YOL123W/YLL013C/YMR116C/YLR192C/YER035W/YER049W/YDL165W/YGR048W/YMR125W/YGL246C/YIR033W/YPL184C/YBR170C/YLR363C/YGR122W/YJL208C/YOR166C/YAL021C/YOL142W/YJR119C/YNL157W/YPL042C/YKR084C/YMR080C/YDR370C/YKL023W/YNL118C/YGL048C/YDR490C/YER146W/YOL139C/YOL115W/YOL072W/YJL087C/YNL147W/YIL161W/YDL126C/YPL029W/YDR315C/YPR111W/YLR264W/YGL178W/YGL213C/YAL033W/YNL178W/YLR154C/YHR069C/YBR257W/YDL102W/YPL199C/YNL023C/YDR159W/YDL175C/YML118W/YIL151C/YGR195W/YGL014W/YMR287C/YDR206W/YOL100W/YNL016W/YBL032W/YJL140W/YGR158C/YLR145W/YGL107C/YNL197C/YKL208W/YJR014W/YER176W/YLR427W/YNL001W/YMR234W/YPR072W/YGL094C/YLR233C/YOR001W/YFL038C/YJL047C/YOR048C/YER068W/YGR072W/YGR030C/YBR212W/YCR077C",93
"GO:1901605","alpha-amino acid metabolic process","89/2722","165/6447",0.539393939393939,1.27754325028388,3.08709325259789,0.00140485572531334,0.0310098424099907,0.0264134421122852,"YMR009W/YMR250W/YKR069W/YPL273W/YKL001C/YPR167C/YEL066W/YER043C/YJL088W/YNL103W/YPR118W/YIR017C/YHR112C/YJL071W/YKL106W/YNL277W/YNL239W/YCL064C/YOR375C/YPR060C/YIL051C/YJR024C/YGR204W/YDR380W/YFR055W/YDR173C/YLR351C/YHR018C/YLR134W/YHR033W/YPR035W/YLR438W/YER081W/YMR189W/YLR142W/YPR145W/YMR110C/YHR037W/YCL018W/YBR263W/YJR109C/YEL046C/YGR208W/YIL020C/YDR421W/YOR184W/YGL184C/YBR166C/YLR303W/YIL094C/YGL196W/YKL184W/YER090W/YDR234W/YDR354W/YOR130C/YDR019C/YCL009C/YLR355C/YAL044C/YPL111W/YDR321W/YEL038W/YER086W/YGL125W/YOL058W/YGR155W/YDL219W/YLL062C/YBL098W/YJL200C/YML096W/YFL018C/YDR148C/YDR300C/YOR108W/YKL015W/YDL171C/YDL131W/YBR248C/YHR137W/YJL130C/YJR025C/YNL010W/YOR202W/YDR428C/YMR108W/YMR043W/YBR006W",89
"GO:0006696","ergosterol biosynthetic process","24/2722","35/6447",0.685714285714286,1.62409992652461,3.16459013023405,0.00144274296253785,0.0310098424099907,0.0264134421122852,"YGR060W/YLR056W/YNR043W/YMR015C/YHR007C/YMR202W/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YNL280C/YJL167W/YML075C/YGR175C/YER044C/YMR070W/YMR134W/YML008C/YKL150W/YHR042W/YML087C/YLR450W",24
"GO:0016129","phytosteroid biosynthetic process","24/2722","35/6447",0.685714285714286,1.62409992652461,3.16459013023405,0.00144274296253785,0.0310098424099907,0.0264134421122852,"YGR060W/YLR056W/YNR043W/YMR015C/YHR007C/YMR202W/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YNL280C/YJL167W/YML075C/YGR175C/YER044C/YMR070W/YMR134W/YML008C/YKL150W/YHR042W/YML087C/YLR450W",24
"GO:0032507","maintenance of protein location in cell","24/2722","35/6447",0.685714285714286,1.62409992652461,3.16459013023405,0.00144274296253785,0.0310098424099907,0.0264134421122852,"YLL040C/YAR002C-A/YDR414C/YAL007C/YNR051C/YDR372C/YPL196W/YKL002W/YOR208W/YJL110C/YER151C/YBR097W/YFL025C/YJL053W/YKL193C/YDL018C/YDR150W/YGL200C/YNR006W/YOR230W/YOR016C/YBL040C/YJL154C/YKR001C",24
"GO:0170040","proteinogenic amino acid catabolic process","25/2722","37/6447",0.675675675675676,1.60032368886153,3.13028154489803,0.00159554712460539,0.0333571242859436,0.0284128006750273,"YMR250W/YKL106W/YCL064C/YDR380W/YFR055W/YLR134W/YLR438W/YMR189W/YLR142W/YHR037W/YEL046C/YDR421W/YDR019C/YAL044C/YPL111W/YDR321W/YER086W/YBL098W/YFL018C/YDR148C/YKL015W/YJR025C/YDR428C/YMR043W/YBR006W",25
"GO:1902653","secondary alcohol biosynthetic process","25/2722","37/6447",0.675675675675676,1.60032368886153,3.13028154489803,0.00159554712460539,0.0333571242859436,0.0284128006750273,"YGR060W/YLR056W/YNR043W/YMR015C/YAL060W/YHR007C/YMR202W/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YNL280C/YJL167W/YML075C/YGR175C/YER044C/YMR070W/YMR134W/YML008C/YKL150W/YHR042W/YML087C/YLR450W",25
"GO:0048878","chemical homeostasis","125/2722","242/6447",0.516528925619835,1.22338794396439,3.02776799180255,0.00161707050425145,0.0333571242859436,0.0284128006750273,"YMR105C/YMR058W/YBR050C/YGL253W/YDR492W/YER037W/YMR021C/YJL077C/YHL040C/YLR023C/YER053C/YFL050C/YML006C/YOR226C/YGL006W/YNL142W/YLR136C/YJR059W/YHR175W/YMR116C/YJL165C/YCL005W-A/YPL202C/YKL064W/YBR024W/YLR205C/YLR034C/YOL027C/YEL027W/YFR003C/YNR002C/YGL126W/YGR257C/YOR153W/YFR053C/YHR050W/YPR008W/YOR020W-A/YOR332W/YNL031C/YPL224C/YEL065W/YOL002C/YIR033W/YGR142W/YML057W/YOR079C/YLR447C/YOR381W/YOR267C/YDR506C/YKL134C/YDR202C/YDR011W/YMR243C/YJL084C/YAL056W/YOR054C/YLR126C/YJL110C/YAL053W/YCR044C/YBR295W/YDR270W/YDR508C/YGL008C/YCL058C/YML072C/YDR384C/YJR049C/YMR244C-A/YDR376W/YPR138C/YGR169C-A/YEL031W/YLR253W/YPL203W/YLR446W/YHR039C-A/YER113C/YPL135W/YPL109C/YLR083C/YMR134W/YBR010W/YKL190W/YBR127C/YOR384W/YLR214W/YIL023C/YHR060W/YHR026W/YGL166W/YCL017C/YJR104C/YDR107C/YLR047C/YAL048C/YPR139C/YJR106W/YOR059C/YBR187W/YDR169C/YOL130W/YBR036C/YDR495C/YNL259C/YDR075W/YJL029C/YLL051C/YDR040C/YOR086C/YIL090W/YMR054W/YOR270C/YHR135C/YDL171C/YPR036W/YDR205W/YPL234C/YOR291W/YER020W/YOR087W/YJL059W/YHR209W",125
"GO:0016125","sterol metabolic process","34/2722","54/6447",0.62962962962963,1.491264593028,3.09874660869149,0.00163546745964812,0.0333571242859436,0.0284128006750273,"YGR060W/YLR056W/YNR043W/YMR015C/YHR007C/YMR202W/YLR020C/YNL111C/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YLL012W/YNL280C/YJL167W/YML075C/YGR175C/YHR001W/YER044C/YMR070W/YOL151W/YMR134W/YDR531W/YML008C/YKL140W/YKL150W/YHR042W/YLR189C/YML087C/YLR450W/YHR133C/YNR019W",34
"GO:0051156","glucose 6-phosphate metabolic process","16/2722","21/6447",0.761904761904762,1.80455547391624,3.15661309053204,0.00165017575972866,0.0333571242859436,0.0284128006750273,"YBR117C/YGR043C/YMR105C/YGR248W/YGL253W/YHR183W/YFR053C/YPR074C/YNR034W/YGR256W/YCR073W-A/YHR163W/YLR446W/YOR095C/YLR354C/YKL127W",16
"GO:0008202","steroid metabolic process","35/2722","56/6447",0.625,1.48029941219691,3.0856575959773,0.00169355136388323,0.0338311790102791,0.0288165891514001,"YGR060W/YLR056W/YNR043W/YMR015C/YHR007C/YMR202W/YLR020C/YNL111C/YHR072W/YLR100W/YPL028W/YMR208W/YGL001C/YML126C/YLL012W/YNL280C/YJL167W/YML075C/YGR175C/YHR001W/YER044C/YMR070W/YOL151W/YMR134W/YDR531W/YML008C/YKL140W/YKL150W/YHR042W/YLR189C/YIR007W/YML087C/YLR450W/YHR133C/YNR019W",35
"GO:0072330","monocarboxylic acid biosynthetic process","36/2722","58/6447",0.620689655172414,1.47009045073349,3.07400843143249,0.00174591118754367,0.0344715953075483,0.0293620804367809,"YEL071W/YMR169C/YGL055W/YPL280W/YKL182W/YDL110C/YBR112C/YER073W/YPR069C/YPL231W/YBR159W/YNR016C/YDL015C/YJL196C/YBR177C/YOR374W/YIR033W/YLR372W/YBR176W/YPR067W/YBR026C/YPL148C/YHR063C/YOR196C/YMR210W/YOL052C/YHR067W/YLL027W/YKL055C/YKL184W/YLR146C/YGR037C/YGR286C/YCR034W/YMR020W/YMR170C",36
"GO:0006811","monoatomic ion transport","121/2722","234/6447",0.517094017094017,1.2247263512877,2.99321094717366,0.00181233422012238,0.0353717644341127,0.0301288229697296,"YLR092W/YDR343C/YBR294W/YHL008C/YMR058W/YNL052W/YDR342C/Q0105/YDR135C/YHL040C/YER053C/YFL050C/YER145C/YGL006W/Q0045/YLR136C/Q0250/YGL187C/YOR065W/YHR051W/YHR175W/YLR443W/YCL005W-A/YEL024W/YKL064W/YFR040W/YLR034C/YPR191W/YOL027C/YDR276C/YML081C-A/YEL027W/YNR002C/YBR298C/YIL111W/YHR050W/YDR529C/YIL114C/YOR332W/YKR052C/YPL224C/YEL065W/YOR390W/YOL077W-A/YPL196W/Q0085/YPR201W/YOR079C/YPL271W/YDL004W/YLR447C/YOR381W/YML030W/YDR506C/YFR033C/YNL305C/YMR243C/YNL291C/YLL015W/YPR128C/YDL245C/YHR094C/YBR295W/Q0275/YDR270W/YLL009C/YHR092C/YBR192W/YGL008C/YDR534C/YMR034C/YDR384C/YNL055C/YBR290W/YEL031W/YJL166W/YHR039C-A/YOR211C/YER113C/YPL279C/YBR086C/YLR241W/YLR083C/YMR203W/YBR127C/YDR536W/YOR384W/YLR214W/YIL023C/YOR334W/YHR026W/YNR055C/Q0130/YDR107C/YLR047C/YAL048C/YJR106W/YGR217W/YBR187W/YNR072W/YOL130W/YBR036C/YCR023C/YNL259C/YLL051C/YDR040C/YOL084W/YMR054W/YOR270C/YPR036W/YBL045C/YLR038C/YDL247W/YDR205W/YPL234C/YOR291W/YLL048C/YIL121W/YMR056C/YDL183C/YOR087W",121
"GO:0015718","monocarboxylic acid transport","21/2722","30/6447",0.7,1.65793534166054,3.08747817129648,0.00191705747281746,0.035464260658334,0.0302076090413185,"YJR152W/YMR246W/YOR317W/YKL120W/YOR049C/YNR002C/YCR028C/YAL067C/YGR243W/YJL193W/YBR041W/YOL147C/YMR034C/YDR384C/YGR065C/YNL065W/YKL187C/YIL006W/YKR013W/YJL078C/YLL048C",21
